Variable index;Variable type;Variable ID;Variable name;Variable data;Upper bound;Lower bound;Max;Min
1465;DRAIN_FLUX;cpd00009_e0;cpd00009_e0;extracellular;0;-100;0;-7.99581
1466;DRAIN_FLUX;cpd00034_e0;cpd00034_e0;extracellular;0;-1000;0;0
1467;DRAIN_FLUX;cpd11593_e0;cpd11593_e0;extracellular;0;-1000;0;0
1468;DRAIN_FLUX;cpd00210_e0;cpd00210_e0;extracellular;0;-1000;0;0
1469;DRAIN_FLUX;cpd15605_e0;cpd15605_e0;extracellular;0;-1000;0;0
1470;DRAIN_FLUX;cpd08306_e0;cpd08306_e0;extracellular;0;-1000;0;0
1471;DRAIN_FLUX;cpd15603_e0;cpd15603_e0;extracellular;0;-1000;0;0
1472;DRAIN_FLUX;cpd11580_e0;cpd11580_e0;extracellular;0;-1000;0;0
1473;DRAIN_FLUX;cpd00137_e0;cpd00137_e0;extracellular;0;-1000;0;0
1474;DRAIN_FLUX;cpd10516_e0;cpd10516_e0;extracellular;0;-1000;0;0
1475;DRAIN_FLUX;cpd00423_e0;cpd00423_e0;extracellular;0;-1000;0;0
1476;DRAIN_FLUX;cpd00254_e0;cpd00254_e0;extracellular;0;-1000;0;0
1477;DRAIN_FLUX;cpd01048_e0;cpd01048_e0;extracellular;0;-1000;0;0
1478;DRAIN_FLUX;cpd00540_e0;cpd00540_e0;extracellular;0;-1000;0;0
1479;DRAIN_FLUX;cpd00205_e0;cpd00205_e0;extracellular;0;-1000;0;0
1480;DRAIN_FLUX;cpd00065_e0;cpd00065_e0;extracellular;0;-1000;0;-0.163636
1481;DRAIN_FLUX;cpd15606_e0;cpd15606_e0;extracellular;0;-1000;0;0
1482;DRAIN_FLUX;cpd00149_e0;cpd00149_e0;extracellular;100;-100;0.000159963;1.59963e-05
1483;DRAIN_FLUX;cpd11597_e0;cpd11597_e0;extracellular;0;-1000;0;0
1484;DRAIN_FLUX;cpd00099_e0;cpd00099_e0;extracellular;0;-1000;0;0
1485;DRAIN_FLUX;cpd11583_e0;cpd11583_e0;extracellular;0;-1000;0;0
1486;DRAIN_FLUX;cpd00209_e0;cpd00209_e0;extracellular;0;-1000;0;0
1487;DRAIN_FLUX;cpd01012_e0;cpd01012_e0;extracellular;0;-1000;0;0
1488;DRAIN_FLUX;cpd11589_e0;cpd11589_e0;extracellular;0;-1000;0;0
1489;DRAIN_FLUX;cpd03725_e0;cpd03725_e0;extracellular;0;-1000;0;0
1490;DRAIN_FLUX;cpd08305_e0;cpd08305_e0;extracellular;0;-1000;0;0
1491;DRAIN_FLUX;cpd11588_e0;cpd11588_e0;extracellular;0;-1000;0;0
1492;DRAIN_FLUX;cpd00048_e0;cpd00048_e0;extracellular;100;-100;0.000159963;1.59963e-05
1493;DRAIN_FLUX;cpd15604_e0;cpd15604_e0;extracellular;0;-1000;0;0
1494;DRAIN_FLUX;cpd00104_e0;cpd00104_e0;extracellular;0;-1000;0;0
1495;DRAIN_FLUX;cpd00007_e0;cpd00007_e0;extracellular;0;-1000;0;-0.317249
1496;DRAIN_FLUX;cpd03424_e0;cpd03424_e0;extracellular;0;-1000;0;0
1497;DRAIN_FLUX;cpd11592_e0;cpd11592_e0;extracellular;0;-1000;0;0
1498;DRAIN_FLUX;cpd11587_e0;cpd11587_e0;extracellular;0;-1000;0;0
1499;DRAIN_FLUX;cpd04098_e0;cpd04098_e0;extracellular;0;-1000;0;0
1500;DRAIN_FLUX;cpd11590_e0;cpd11590_e0;extracellular;0;-1000;0;0
1501;DRAIN_FLUX;cpd11581_e0;cpd11581_e0;extracellular;0;-1000;0;0
1502;DRAIN_FLUX;cpd11584_e0;cpd11584_e0;extracellular;0;-1000;0;0
1503;DRAIN_FLUX;cpd00039_e0;cpd00039_e0;extracellular;0;-1000;0;-0.3
1504;DRAIN_FLUX;cpd00011_e0;cpd00011_e0;extracellular;0;-100;0;-0.271928
1505;DRAIN_FLUX;cpd01080_e0;cpd01080_e0;extracellular;0;-1000;0;0
1506;DRAIN_FLUX;cpd00063_e0;cpd00063_e0;extracellular;0;-1000;0;0
1507;DRAIN_FLUX;cpd01188_e0;cpd01188_e0;extracellular;0;-1000;0;0
1508;DRAIN_FLUX;cpd00793_e0;cpd00793_e0;extracellular;0;-1000;0;0
1509;DRAIN_FLUX;cpd00393_e0;cpd00393_e0;extracellular;0;-1000;0;0
1510;DRAIN_FLUX;cpd00010_e0;cpd00010_e0;extracellular;0;-1000;0;0
1511;DRAIN_FLUX;cpd00185_e0;cpd00185_e0;extracellular;0;-1000;0;0
1512;DRAIN_FLUX;cpd00220_e0;cpd00220_e0;extracellular;0;-1000;0;0
1513;DRAIN_FLUX;cpd00028_e0;cpd00028_e0;extracellular;0;-1000;0;0
1514;DRAIN_FLUX;cpd00058_e0;cpd00058_e0;extracellular;0;-1000;0;0
1515;DRAIN_FLUX;cpd00038_e0;cpd00038_e0;extracellular;0;-1000;0;0
1516;DRAIN_FLUX;cpd00030_e0;cpd00030_e0;extracellular;0;-1000;0;0
1517;DRAIN_FLUX;cpd03847_e0;cpd03847_e0;extracellular;0;-1000;0;0
1518;DRAIN_FLUX;cpd11606_e0;cpd11606_e0;extracellular;0;-1000;0;0
1519;DRAIN_FLUX;cpd00182_e0;cpd00182_e0;extracellular;0;-1000;0;0
1520;DRAIN_FLUX;cpd00264_e0;cpd00264_e0;extracellular;0;-1000;0;0
1521;DRAIN_FLUX;cpd00084_e0;cpd00084_e0;extracellular;0;-100;0;0
1522;DRAIN_FLUX;cpd00029_e0;cpd00029_e0;extracellular;0;-100;0;0
1523;DRAIN_FLUX;cpd11416_c0;cpd11416_c0;cytosol;0;-10000;-0.00516598;-0.0516598
Constraint index;Constraint type;Constaint ID;Constraint name;Constraint data;Equality type;RHS
1;Biomass component reaction constraint;none;none;2;0
2;Biomass component reaction constraint;none;none;2;0
3;Biomass component reaction constraint;none;none;2;0
4;Biomass component reaction constraint;none;none;2;0
5;Biomass component reaction constraint;none;none;2;0
6;Biomass component reaction constraint;none;none;2;0
7;Biomass component reaction constraint;none;none;2;0
8;Biomass component reaction constraint;none;none;2;0
9;Biomass component reaction constraint;none;none;2;0
10;Biomass component reaction constraint;none;none;2;0
11;Biomass component reaction constraint;none;none;2;0
12;Biomass component reaction constraint;none;none;2;0
13;Biomass component reaction constraint;none;none;2;0
14;Biomass component reaction constraint;none;none;2;0
15;Biomass component reaction constraint;none;none;2;0
16;Biomass component reaction constraint;none;none;2;0
17;Biomass component reaction constraint;none;none;2;0
18;Biomass component reaction constraint;none;none;2;0
19;Biomass component reaction constraint;none;none;2;0
20;Biomass component reaction constraint;none;none;2;0
21;Biomass component reaction constraint;none;none;2;0
22;Biomass component reaction constraint;none;none;2;0
23;Biomass component reaction constraint;none;none;2;0
24;Biomass component reaction constraint;none;none;2;0
25;Biomass component reaction constraint;none;none;2;0
26;Biomass component reaction constraint;none;none;2;0
27;Biomass component reaction constraint;none;none;2;0
28;Biomass component reaction constraint;none;none;2;0
29;Biomass component reaction constraint;none;none;2;0
30;Biomass component reaction constraint;none;none;2;0
31;Biomass component reaction constraint;none;none;2;0
32;Biomass component reaction constraint;none;none;2;0
33;Biomass component reaction constraint;none;none;2;0
34;Biomass component reaction constraint;none;none;2;0
35;Biomass component reaction constraint;none;none;2;0
36;Biomass component reaction constraint;none;none;2;0
37;Biomass component reaction constraint;none;none;2;0
38;Biomass component reaction constraint;none;none;2;0
39;Biomass component reaction constraint;none;none;2;0
40;Biomass component reaction constraint;none;none;2;0
41;Biomass component reaction constraint;none;none;2;0
42;Biomass component reaction constraint;none;none;2;0
43;Biomass component reaction constraint;none;none;2;0
44;Biomass component reaction constraint;none;none;2;0
45;Biomass component reaction constraint;none;none;2;0
46;Biomass component reaction constraint;none;none;2;0
47;Biomass component reaction constraint;none;none;2;0
48;Biomass component reaction constraint;none;none;2;0
49;Biomass component reaction constraint;none;none;2;0
50;Biomass component reaction constraint;none;none;2;0
51;Biomass component reaction constraint;none;none;2;0
52;Biomass component reaction constraint;none;none;2;0
53;Biomass component reaction constraint;none;none;2;0
54;Biomass component reaction constraint;none;none;2;0
55;Biomass component reaction constraint;none;none;2;0
56;Biomass component reaction constraint;none;none;2;0
57;Biomass component reaction constraint;none;none;2;0
58;Biomass component reaction constraint;none;none;2;0
59;Biomass component reaction constraint;none;none;2;0
60;Biomass component reaction constraint;none;none;2;0
61;Biomass component reaction constraint;none;none;2;0
62;Biomass component reaction constraint;none;none;2;0
63;Biomass component reaction constraint;none;none;2;0
64;Biomass component reaction constraint;none;none;2;0
65;Biomass component reaction constraint;none;none;2;0
66;Biomass component reaction constraint;none;none;2;0
67;Biomass component reaction constraint;none;none;2;0
68;Biomass component reaction constraint;none;none;2;0
69;c_mass_balance;cpd00022_c0;cpd00022_c0;;0;0
70;c_mass_balance;cpd00054_c0;cpd00054_c0;;0;0
71;c_mass_balance;cpd00010_c0;cpd00010_c0;;0;0
72;c_mass_balance;cpd00722_c0;cpd00722_c0;;0;0
73;c_mass_balance;cpd00002_c0;cpd00002_c0;;0;0
74;c_mass_balance;cpd00046_c0;cpd00046_c0;;0;0
75;c_mass_balance;cpd00067_c0;cpd00067_c0;;0;0
76;c_mass_balance;cpd00008_c0;cpd00008_c0;;0;0
77;c_mass_balance;cpd00096_c0;cpd00096_c0;;0;0
78;c_mass_balance;cpd00001_c0;cpd00001_c0;;0;0
79;c_mass_balance;cpd00658_c0;cpd00658_c0;;0;0
80;c_mass_balance;cpd00020_c0;cpd00020_c0;;0;0
81;c_mass_balance;cpd02566_c0;cpd02566_c0;;0;0
82;c_mass_balance;cpd11440_c0;cpd11440_c0;;0;0
83;c_mass_balance;cpd00012_c0;cpd00012_c0;;0;0
84;c_mass_balance;cpd00018_c0;cpd00018_c0;;0;0
85;c_mass_balance;cpd11441_c0;cpd11441_c0;;0;0
86;c_mass_balance;cpd00533_c0;cpd00533_c0;;0;0
87;c_mass_balance;cpd00356_c0;cpd00356_c0;;0;0
88;c_mass_balance;cpd00083_c0;cpd00083_c0;;0;0
89;c_mass_balance;cpd00900_c0;cpd00900_c0;;0;0
90;c_mass_balance;cpd00137_c0;cpd00137_c0;;0;0
91;c_mass_balance;cpd00260_c0;cpd00260_c0;;0;0
92;c_mass_balance;cpd00521_c0;cpd00521_c0;;0;0
93;c_mass_balance;cpd00522_c0;cpd00522_c0;;0;0
94;c_mass_balance;cpd00007_c0;cpd00007_c0;;0;0
95;c_mass_balance;cpd00483_c0;cpd00483_c0;;0;0
96;c_mass_balance;cpd00025_c0;cpd00025_c0;;0;0
97;c_mass_balance;cpd00532_c0;cpd00532_c0;;0;0
98;c_mass_balance;cpd03351_c0;cpd03351_c0;;0;0
99;c_mass_balance;cpd00003_c0;cpd00003_c0;;0;0
100;c_mass_balance;cpd08739_c0;cpd08739_c0;;0;0
101;c_mass_balance;cpd00004_c0;cpd00004_c0;;0;0
102;c_mass_balance;cpd08740_c0;cpd08740_c0;;0;0
103;c_mass_balance;cpd17042_c0;cpd17042_c0;;0;0
104;c_mass_balance;cpd11640_c0;cpd11640_c0;;0;0
105;c_mass_balance;cpd15560_c0;cpd15560_c0;;0;0
106;e_mass_balance;cpd00067_e0;cpd00067_e0;;0;0
107;c_mass_balance;cpd15561_c0;cpd15561_c0;;0;0
108;c_mass_balance;cpd15688_c0;cpd15688_c0;;0;0
109;c_mass_balance;cpd15694_c0;cpd15694_c0;;0;0
110;c_mass_balance;cpd11589_c0;cpd11589_c0;;0;0
111;c_mass_balance;cpd00033_c0;cpd00033_c0;;0;0
112;c_mass_balance;cpd00041_c0;cpd00041_c0;;0;0
113;c_mass_balance;cpd02519_c0;cpd02519_c0;;0;0
114;c_mass_balance;cpd02744_c0;cpd02744_c0;;0;0
115;c_mass_balance;cpd00029_c0;cpd00029_c0;;0;0
116;c_mass_balance;cpd00009_c0;cpd00009_c0;;0;0
117;c_mass_balance;cpd00206_c0;cpd00206_c0;;0;0
118;c_mass_balance;cpd00032_c0;cpd00032_c0;;0;0
119;c_mass_balance;cpd00068_c0;cpd00068_c0;;0;0
120;c_mass_balance;cpd00011_c0;cpd00011_c0;;0;0
121;c_mass_balance;cpd00061_c0;cpd00061_c0;;0;0
122;c_mass_balance;cpd00090_c0;cpd00090_c0;;0;0
123;c_mass_balance;cpd00070_c0;cpd00070_c0;;0;0
124;c_mass_balance;cpd02375_c0;cpd02375_c0;;0;0
125;c_mass_balance;cpd00106_c0;cpd00106_c0;;0;0
126;c_mass_balance;cpd00052_c0;cpd00052_c0;;0;0
127;c_mass_balance;cpd00084_c0;cpd00084_c0;;0;0
128;c_mass_balance;cpd02201_c0;cpd02201_c0;;0;0
129;c_mass_balance;cpd02666_c0;cpd02666_c0;;0;0
130;c_mass_balance;cpd00026_c0;cpd00026_c0;;0;0
131;c_mass_balance;cpd00144_c0;cpd00144_c0;;0;0
132;c_mass_balance;cpd00023_c0;cpd00023_c0;;0;0
133;c_mass_balance;cpd02097_c0;cpd02097_c0;;0;0
134;c_mass_balance;cpd00477_c0;cpd00477_c0;;0;0
135;c_mass_balance;cpd00006_c0;cpd00006_c0;;0;0
136;c_mass_balance;cpd00199_c0;cpd00199_c0;;0;0
137;c_mass_balance;cpd00005_c0;cpd00005_c0;;0;0
138;c_mass_balance;cpd00036_c0;cpd00036_c0;;0;0
139;c_mass_balance;cpd00311_c0;cpd00311_c0;;0;0
140;c_mass_balance;cpd00013_c0;cpd00013_c0;;0;0
141;c_mass_balance;cpd01217_c0;cpd01217_c0;;0;0
142;c_mass_balance;cpd00024_c0;cpd00024_c0;;0;0
143;c_mass_balance;cpd00807_c0;cpd00807_c0;;0;0
144;c_mass_balance;cpd00930_c0;cpd00930_c0;;0;0
145;c_mass_balance;cpd03246_c0;cpd03246_c0;;0;0
146;c_mass_balance;cpd00210_c0;cpd00210_c0;;0;0
147;c_mass_balance;cpd01663_c0;cpd01663_c0;;0;0
148;c_mass_balance;cpd00080_c0;cpd00080_c0;;0;0
149;c_mass_balance;cpd15686_c0;cpd15686_c0;;0;0
150;c_mass_balance;cpd15719_c0;cpd15719_c0;;0;0
151;c_mass_balance;cpd00056_c0;cpd00056_c0;;0;0
152;c_mass_balance;cpd00071_c0;cpd00071_c0;;0;0
153;c_mass_balance;cpd03049_c0;cpd03049_c0;;0;0
154;c_mass_balance;cpd00017_c0;cpd00017_c0;;0;0
155;c_mass_balance;cpd08370_c0;cpd08370_c0;;0;0
156;c_mass_balance;cpd00019_c0;cpd00019_c0;;0;0
157;c_mass_balance;cpd08371_c0;cpd08371_c0;;0;0
158;c_mass_balance;cpd15682_c0;cpd15682_c0;;0;0
159;c_mass_balance;cpd00113_c0;cpd00113_c0;;0;0
160;c_mass_balance;cpd00350_c0;cpd00350_c0;;0;0
161;c_mass_balance;cpd00289_c0;cpd00289_c0;;0;0
162;c_mass_balance;cpd02498_c0;cpd02498_c0;;0;0
163;c_mass_balance;cpd00123_c0;cpd00123_c0;;0;0
164;c_mass_balance;cpd00171_c0;cpd00171_c0;;0;0
165;c_mass_balance;cpd00047_c0;cpd00047_c0;;0;0
166;c_mass_balance;cpd11225_c0;cpd11225_c0;;0;0
167;c_mass_balance;cpd00342_c0;cpd00342_c0;;0;0
168;c_mass_balance;cpd00064_c0;cpd00064_c0;;0;0
169;c_mass_balance;cpd11421_c0;cpd11421_c0;;0;0
170;c_mass_balance;cpd11420_c0;cpd11420_c0;;0;0
171;c_mass_balance;cpd02333_c0;cpd02333_c0;;0;0
172;c_mass_balance;cpd00095_c0;cpd00095_c0;;0;0
173;c_mass_balance;cpd03470_c0;cpd03470_c0;;0;0
174;c_mass_balance;cpd15685_c0;cpd15685_c0;;0;0
175;c_mass_balance;cpd15691_c0;cpd15691_c0;;0;0
176;e_mass_balance;cpd11585_e0;cpd11585_e0;;0;0
177;c_mass_balance;cpd11585_c0;cpd11585_c0;;0;0
178;c_mass_balance;cpd00162_c0;cpd00162_c0;;0;0
179;c_mass_balance;cpd00519_c0;cpd00519_c0;;0;0
180;c_mass_balance;cpd00086_c0;cpd00086_c0;;0;0
181;c_mass_balance;cpd04393_c0;cpd04393_c0;;0;0
182;c_mass_balance;cpd00141_c0;cpd00141_c0;;0;0
183;c_mass_balance;cpd00461_c0;cpd00461_c0;;0;0
184;e_mass_balance;cpd11582_e0;cpd11582_e0;;0;0
185;c_mass_balance;cpd11582_c0;cpd11582_c0;;0;0
186;c_mass_balance;cpd11767_c0;cpd11767_c0;;0;0
187;c_mass_balance;cpd00147_c0;cpd00147_c0;;0;0
188;c_mass_balance;cpd12564_c0;cpd12564_c0;;0;0
189;e_mass_balance;cpd00012_e0;cpd00012_e0;;0;0
190;c_mass_balance;cpd00810_c0;cpd00810_c0;;0;0
191;c_mass_balance;cpd00091_c0;cpd00091_c0;;0;0
192;c_mass_balance;cpd00258_c0;cpd00258_c0;;0;0
193;c_mass_balance;cpd08454_c0;cpd08454_c0;;0;0
194;c_mass_balance;cpd08486_c0;cpd08486_c0;;0;0
195;c_mass_balance;cpd02654_c0;cpd02654_c0;;0;0
196;c_mass_balance;cpd02894_c0;cpd02894_c0;;0;0
197;c_mass_balance;cpd00793_c0;cpd00793_c0;;0;0
198;c_mass_balance;cpd00118_c0;cpd00118_c0;;0;0
199;c_mass_balance;cpd00345_c0;cpd00345_c0;;0;0
200;c_mass_balance;cpd00125_c0;cpd00125_c0;;0;0
201;c_mass_balance;cpd02738_c0;cpd02738_c0;;0;0
202;c_mass_balance;cpd02555_c0;cpd02555_c0;;0;0
203;e_mass_balance;cpd11586_e0;cpd11586_e0;;0;0
204;c_mass_balance;cpd11586_c0;cpd11586_c0;;0;0
205;c_mass_balance;cpd00307_c0;cpd00307_c0;;0;0
206;c_mass_balance;cpd00092_c0;cpd00092_c0;;0;0
207;c_mass_balance;cpd02210_c0;cpd02210_c0;;0;0
208;c_mass_balance;cpd00102_c0;cpd00102_c0;;0;0
209;c_mass_balance;cpd00359_c0;cpd00359_c0;;0;0
210;c_mass_balance;cpd00330_c0;cpd00330_c0;;0;0
211;c_mass_balance;cpd02046_c0;cpd02046_c0;;0;0
212;c_mass_balance;cpd12225_c0;cpd12225_c0;;0;0
213;c_mass_balance;cpd12005_c0;cpd12005_c0;;0;0
214;c_mass_balance;cpd15605_c0;cpd15605_c0;;0;0
215;c_mass_balance;cpd00066_c0;cpd00066_c0;;0;0
216;c_mass_balance;cpd01977_c0;cpd01977_c0;;0;0
217;e_mass_balance;cpd00129_e0;cpd00129_e0;;0;0
218;e_mass_balance;cpd00971_e0;cpd00971_e0;;0;0
219;c_mass_balance;cpd00129_c0;cpd00129_c0;;0;0
220;c_mass_balance;cpd00971_c0;cpd00971_c0;;0;0
221;c_mass_balance;cpd15523_c0;cpd15523_c0;;0;0
222;c_mass_balance;cpd15422_c0;cpd15422_c0;;0;0
223;c_mass_balance;cpd00493_c0;cpd00493_c0;;0;0
224;c_mass_balance;cpd00016_c0;cpd00016_c0;;0;0
225;c_mass_balance;cpd00446_c0;cpd00446_c0;;0;0
226;c_mass_balance;cpd11464_c0;cpd11464_c0;;0;0
227;c_mass_balance;cpd11492_c0;cpd11492_c0;;0;0
228;c_mass_balance;cpd11486_c0;cpd11486_c0;;0;0
229;c_mass_balance;cpd11493_c0;cpd11493_c0;;0;0
230;c_mass_balance;cpd03333_c0;cpd03333_c0;;0;0
231;c_mass_balance;cpd00373_c0;cpd00373_c0;;0;0
232;c_mass_balance;cpd00268_c0;cpd00268_c0;;0;0
233;c_mass_balance;cpd00081_c0;cpd00081_c0;;0;0
234;c_mass_balance;cpd00053_c0;cpd00053_c0;;0;0
235;c_mass_balance;cpd00132_c0;cpd00132_c0;;0;0
236;c_mass_balance;cpd00232_c0;cpd00232_c0;;0;0
237;c_mass_balance;cpd00112_c0;cpd00112_c0;;0;0
238;c_mass_balance;cpd15423_c0;cpd15423_c0;;0;0
239;c_mass_balance;cpd15553_c0;cpd15553_c0;;0;0
240;e_mass_balance;cpd00635_e0;cpd00635_e0;;0;0
241;c_mass_balance;cpd00635_c0;cpd00635_c0;;0;0
242;c_mass_balance;cpd15418_c0;cpd15418_c0;;0;0
243;c_mass_balance;cpd15556_c0;cpd15556_c0;;0;0
244;c_mass_balance;cpd01646_c0;cpd01646_c0;;0;0
245;c_mass_balance;cpd00242_c0;cpd00242_c0;;0;0
246;c_mass_balance;cpd12848_c0;cpd12848_c0;;0;0
247;c_mass_balance;cpd12543_c0;cpd12543_c0;;0;0
248;c_mass_balance;cpd00239_c0;cpd00239_c0;;0;0
249;c_mass_balance;cpd12390_c0;cpd12390_c0;;0;0
250;c_mass_balance;cpd12358_c0;cpd12358_c0;;0;0
251;c_mass_balance;cpd00383_c0;cpd00383_c0;;0;0
252;c_mass_balance;cpd02030_c0;cpd02030_c0;;0;0
253;c_mass_balance;cpd00219_c0;cpd00219_c0;;0;0
254;c_mass_balance;cpd00868_c0;cpd00868_c0;;0;0
255;c_mass_balance;cpd00038_c0;cpd00038_c0;;0;0
256;c_mass_balance;cpd00485_c0;cpd00485_c0;;0;0
257;c_mass_balance;cpd00035_c0;cpd00035_c0;;0;0
258;c_mass_balance;cpd00100_c0;cpd00100_c0;;0;0
259;c_mass_balance;cpd00157_c0;cpd00157_c0;;0;0
260;c_mass_balance;cpd15500_c0;cpd15500_c0;;0;0
261;c_mass_balance;cpd15499_c0;cpd15499_c0;;0;0
262;c_mass_balance;cpd02574_c0;cpd02574_c0;;0;0
263;c_mass_balance;cpd02791_c0;cpd02791_c0;;0;0
264;c_mass_balance;cpd02547_c0;cpd02547_c0;;0;0
265;c_mass_balance;cpd03917_c0;cpd03917_c0;;0;0
266;c_mass_balance;cpd03919_c0;cpd03919_c0;;0;0
267;c_mass_balance;cpd00652_c0;cpd00652_c0;;0;0
268;c_mass_balance;cpd00515_c0;cpd00515_c0;;0;0
269;c_mass_balance;cpd01620_c0;cpd01620_c0;;0;0
270;c_mass_balance;cpd03420_c0;cpd03420_c0;;0;0
271;c_mass_balance;cpd00689_c0;cpd00689_c0;;0;0
272;c_mass_balance;cpd00755_c0;cpd00755_c0;;0;0
273;c_mass_balance;cpd00196_c0;cpd00196_c0;;0;0
274;c_mass_balance;cpd11472_c0;cpd11472_c0;;0;0
275;c_mass_balance;cpd11490_c0;cpd11490_c0;;0;0
276;c_mass_balance;cpd15529_c0;cpd15529_c0;;0;0
277;c_mass_balance;cpd00655_c0;cpd00655_c0;;0;0
278;c_mass_balance;cpd01775_c0;cpd01775_c0;;0;0
279;c_mass_balance;cpd00103_c0;cpd00103_c0;;0;0
280;c_mass_balance;cpd00858_c0;cpd00858_c0;;0;0
281;c_mass_balance;cpd02431_c0;cpd02431_c0;;0;0
282;c_mass_balance;cpd00498_c0;cpd00498_c0;;0;0
283;c_mass_balance;cpd10162_c0;cpd10162_c0;;0;0
284;c_mass_balance;cpd15352_c0;cpd15352_c0;;0;0
285;c_mass_balance;cpd15353_c0;cpd15353_c0;;0;0
286;c_mass_balance;cpd00203_c0;cpd00203_c0;;0;0
287;e_mass_balance;cpd00001_e0;cpd00001_e0;;0;0
288;e_mass_balance;cpd00023_e0;cpd00023_e0;;0;0
289;c_mass_balance;cpd00282_c0;cpd00282_c0;;0;0
290;c_mass_balance;cpd00247_c0;cpd00247_c0;;0;0
291;c_mass_balance;cpd11537_c0;cpd11537_c0;;0;0
292;c_mass_balance;cpd11538_c0;cpd11538_c0;;0;0
293;c_mass_balance;cpd00774_c0;cpd00774_c0;;0;0
294;c_mass_balance;cpd15557_c0;cpd15557_c0;;0;0
295;c_mass_balance;cpd15533_c0;cpd15533_c0;;0;0
296;c_mass_balance;cpd01357_c0;cpd01357_c0;;0;0
297;c_mass_balance;cpd01447_c0;cpd01447_c0;;0;0
298;c_mass_balance;cpd00299_c0;cpd00299_c0;;0;0
299;c_mass_balance;cpd02857_c0;cpd02857_c0;;0;0
300;c_mass_balance;cpd00699_c0;cpd00699_c0;;0;0
301;c_mass_balance;cpd00192_c0;cpd00192_c0;;0;0
302;c_mass_balance;cpd05630_c0;cpd05630_c0;;0;0
303;c_mass_balance;cpd15065_c0;cpd15065_c0;;0;0
304;c_mass_balance;cpd03915_c0;cpd03915_c0;;0;0
305;c_mass_balance;cpd00421_c0;cpd00421_c0;;0;0
306;c_mass_balance;cpd03916_c0;cpd03916_c0;;0;0
307;c_mass_balance;cpd00087_c0;cpd00087_c0;;0;0
308;c_mass_balance;cpd02152_c0;cpd02152_c0;;0;0
309;c_mass_balance;cpd00051_c0;cpd00051_c0;;0;0
310;c_mass_balance;cpd00128_c0;cpd00128_c0;;0;0
311;c_mass_balance;cpd00226_c0;cpd00226_c0;;0;0
312;c_mass_balance;cpd15687_c0;cpd15687_c0;;0;0
313;c_mass_balance;cpd15693_c0;cpd15693_c0;;0;0
314;c_mass_balance;cpd00626_c0;cpd00626_c0;;0;0
315;c_mass_balance;cpd00220_c0;cpd00220_c0;;0;0
316;c_mass_balance;cpd00739_c0;cpd00739_c0;;0;0
317;c_mass_balance;cpd02978_c0;cpd02978_c0;;0;0
318;c_mass_balance;cpd03666_c0;cpd03666_c0;;0;0
319;c_mass_balance;cpd00290_c0;cpd00290_c0;;0;0
320;c_mass_balance;cpd00072_c0;cpd00072_c0;;0;0
321;c_mass_balance;cpd09846_c0;cpd09846_c0;;0;0
322;c_mass_balance;cpd09847_c0;cpd09847_c0;;0;0
323;c_mass_balance;cpd01061_c0;cpd01061_c0;;0;0
324;c_mass_balance;cpd15165_c0;cpd15165_c0;;0;0
325;c_mass_balance;cpd11554_c0;cpd11554_c0;;0;0
326;c_mass_balance;cpd11555_c0;cpd11555_c0;;0;0
327;c_mass_balance;cpd00668_c0;cpd00668_c0;;0;0
328;c_mass_balance;cpd00361_c0;cpd00361_c0;;0;0
329;c_mass_balance;cpd00357_c0;cpd00357_c0;;0;0
330;c_mass_balance;cpd00297_c0;cpd00297_c0;;0;0
331;c_mass_balance;cpd00216_c0;cpd00216_c0;;0;0
332;c_mass_balance;cpd00093_c0;cpd00093_c0;;0;0
333;c_mass_balance;cpd00274_c0;cpd00274_c0;;0;0
334;c_mass_balance;cpd11588_c0;cpd11588_c0;;0;0
335;c_mass_balance;cpd11341_c0;cpd11341_c0;;0;0
336;c_mass_balance;cpd11408_c0;cpd11408_c0;;0;0
337;c_mass_balance;cpd00031_c0;cpd00031_c0;;0;0
338;c_mass_balance;cpd11438_c0;cpd11438_c0;;0;0
339;c_mass_balance;cpd11439_c0;cpd11439_c0;;0;0
340;e_mass_balance;cpd01017_e0;cpd01017_e0;;0;0
341;c_mass_balance;cpd01017_c0;cpd01017_c0;;0;0
342;c_mass_balance;cpd11570_c0;cpd11570_c0;;0;0
343;c_mass_balance;cpd11571_c0;cpd11571_c0;;0;0
344;c_mass_balance;cpd01306_c0;cpd01306_c0;;0;0
345;c_mass_balance;cpd05727_c0;cpd05727_c0;;0;0
346;c_mass_balance;cpd00134_c0;cpd00134_c0;;0;0
347;c_mass_balance;cpd00365_c0;cpd00365_c0;;0;0
348;c_mass_balance;cpd01691_c0;cpd01691_c0;;0;0
349;c_mass_balance;cpd00641_c0;cpd00641_c0;;0;0
350;c_mass_balance;cpd01324_c0;cpd01324_c0;;0;0
351;c_mass_balance;cpd15679_c0;cpd15679_c0;;0;0
352;c_mass_balance;cpd15720_c0;cpd15720_c0;;0;0
353;e_mass_balance;cpd00013_e0;cpd00013_e0;;0;0
354;c_mass_balance;cpd00497_c0;cpd00497_c0;;0;0
355;c_mass_balance;cpd00126_c0;cpd00126_c0;;0;0
356;c_mass_balance;cpd00224_c0;cpd00224_c0;;0;0
357;c_mass_balance;cpd00397_c0;cpd00397_c0;;0;0
358;c_mass_balance;cpd00863_c0;cpd00863_c0;;0;0
359;c_mass_balance;cpd02415_c0;cpd02415_c0;;0;0
